Seq_54,0.659950,1.603691,1.184779,0.224967,0.000000,0.617203
Seq_105,0.381037,1.058143,0.797234,0.146821,0.000000,0.322587
Seq_107,0.139027,0.424722,0.380163,0.119193,0.000000,0.540752
Seq_188,0.095259,0.270943,0.000000,0.085251,0.000000,0.285293
Seq_128,0.221414,0.435706,0.387544,0.342582,0.000000,0.356151
Seq_15,1.121657,2.625220,1.937722,0.380471,0.000000,0.919279
Seq_130,0.127012,0.384446,0.328490,0.130244,0.000000,0.380391
Seq_443,0.000000,0.146456,0.081200,0.042625,0.000000,0.063399
Seq_276,0.047201,0.000000,0.143945,0.068674,0.000000,0.149173
Seq_503,0.023171,0.047598,0.081200,0.035521,0.000000,0.000000
Seq_884,0.000000,0.047598,0.000000,0.013419,0.638837,0.212572
Seq_176,0.100408,0.000000,0.199309,0.094723,0.000000,0.300211
Seq_434,0.029179,0.131810,0.111957,0.037100,0.000000,0.110015
Seq_426,0.040335,0.131810,0.123030,0.041047,0.000000,0.119338
Seq_354,0.037760,0.000000,0.111957,0.049730,0.000000,0.089504
Seq_137,0.115856,0.395431,0.250981,0.119193,0.000000,0.413955
Seq_186,0.096976,0.318541,0.199309,0.090776,0.000000,0.292752
Seq_417,0.052350,0.168424,0.077509,0.000000,0.000000,0.100692
Seq_270,0.046342,0.000000,0.184545,0.059991,0.000000,0.218166
Seq_511,0.042051,0.135472,0.061515,0.030785,0.000000,0.000000
Seq_141,0.193093,0.336848,0.366629,0.281012,0.000000,0.315128
Seq_119,0.125296,0.391769,0.302654,0.133402,0.000000,0.449384
Seq_48,0.241152,0.823814,0.578241,0.225757,0.000000,0.857745
Seq_241,0.057499,0.230668,0.233757,0.069464,0.000000,0.229354
Seq_121,0.383612,0.948301,0.602847,0.131034,0.000000,0.000000
Seq_329,0.034328,0.080551,0.089812,0.037889,0.690565,0.093233
Seq_138,0.101267,0.322203,0.233757,0.085251,1.285433,0.316993
Seq_403,0.056641,0.157440,0.075048,0.050519,0.000000,0.076451
Seq_419,0.030037,0.076889,0.098424,0.038679,0.000000,0.000000
Seq_1059,0.000000,0.084212,0.189466,0.059202,0.000000,0.024241
Seq_363,0.033469,0.131810,0.159939,0.049730,0.000000,0.151038
Seq_277,0.000000,0.292912,0.118109,0.065517,0.000000,0.104421
Seq_495,0.028320,0.113503,0.109497,0.000000,0.000000,0.111880
Seq_209,0.074663,0.000000,0.200539,0.065517,0.000000,0.279699
Seq_154,0.089252,0.314880,0.000000,0.079725,1.267329,0.281564
Seq_195,0.088394,0.289250,0.206690,0.081304,0.000000,0.000000
Seq_333,0.033469,0.139133,0.130412,0.043415,0.000000,0.167820
Seq_254,0.095259,0.270943,0.120569,0.083672,0.000000,0.124932
Seq_439,0.027462,0.142794,0.107036,0.030785,0.000000,0.156632
Seq_29,1.003227,0.000000,0.209151,1.176935,1.187151,0.000000
Seq_162,0.097834,0.340510,0.000000,0.094723,0.000000,0.322587
Seq_102,0.413649,1.061804,0.738180,0.157083,0.000000,0.385985
Seq_142,0.208541,0.322203,0.360478,0.260489,0.000000,0.354286
Seq_52,0.661666,1.702548,1.189700,0.247859,0.000000,0.578045
Seq_466,0.041193,0.131810,0.075048,0.000000,0.000000,0.074587
Seq_146,0.199101,0.530902,0.612689,0.000000,0.000000,0.279699
Seq_164,0.162198,0.333187,0.353096,0.264435,0.000000,0.000000
Seq_60,0.647077,1.460896,1.192161,0.216284,0.000000,0.000000
Seq_245,0.047201,0.208699,0.223915,0.070253,0.000000,0.251729
Seq_1,2.759088,0.428383,0.567168,3.338201,11.920650,0.000000
Seq_377,0.051492,0.000000,0.083660,0.046572,0.000000,0.082045
Seq_157,0.100408,0.000000,0.252211,0.113668,0.000000,0.402767
Seq_4,2.048505,0.000000,0.413381,2.369657,0.000000,0.128662
Seq_96,0.151900,0.461336,0.396157,0.158661,0.000000,0.555670
Seq_274,0.139027,0.461336,0.167321,0.000000,0.000000,0.143579
Seq_350,0.024888,0.058582,0.000000,0.041047,0.654355,0.083910
Seq_98,0.160482,0.519918,0.412150,0.157083,0.000000,0.469895
Seq_129,0.344993,0.000000,0.632374,0.130244,0.000000,0.354286
Seq_100,0.283203,0.768893,0.856289,0.110510,0.000000,0.417684
Seq_196,0.160482,0.490627,0.461362,0.000000,0.000000,0.242406
Seq_34,0.925989,0.109842,0.218993,1.083791,0.000000,0.000000
Seq_199,0.075521,0.303896,0.000000,0.080515,0.000000,0.287158
Seq_113,0.388761,0.981254,0.724647,0.137349,0.000000,0.307669
Seq_12,1.335347,0.000000,0.296502,1.454000,5.744362,0.000000
Seq_158,0.093543,0.358817,0.231296,0.089198,0.000000,0.389715
Seq_127,0.382754,0.922671,0.659441,0.128666,0.000000,0.307669
Seq_178,0.082386,0.391769,0.351866,0.097091,0.000000,0.358015
Seq_409,0.000000,0.058582,0.109497,0.041836,0.000000,0.096962
Seq_180,0.177646,0.450351,0.537641,0.000000,0.000000,0.240541
Seq_11,1.476091,0.000000,0.292811,1.742116,6.142665,0.000000
Seq_5,1.630565,0.252636,0.361708,1.950507,7.151355,0.000000
Seq_94,0.136453,0.593146,0.380163,0.145242,0.000000,0.529564
Seq_101,0.427380,0.970269,0.792313,0.165765,0.000000,0.000000
Seq_331,0.040335,0.000000,0.109497,0.060781,0.000000,0.143579
Seq_122,0.116714,0.307557,0.231296,0.103406,1.647527,0.356151
Seq_82,0.531221,1.215583,0.837834,0.179185,0.000000,0.365474
Seq_91,0.477155,1.153339,0.789852,0.154714,0.000000,0.361745
Seq_393,0.059215,0.164763,0.072588,0.046572,0.000000,0.000000
Seq_169,0.108132,0.318541,0.216533,0.000000,0.000000,0.274105
Seq_390,0.031753,0.179408,0.125491,0.056045,0.000000,0.139850
Seq_104,0.127871,0.534564,0.366629,0.142874,0.000000,0.434466
Seq_193,0.127012,0.417399,0.200539,0.093934,0.000000,0.177143
Seq_41,0.766366,1.753808,1.412384,0.296010,0.000000,0.706707
Seq_179,0.082386,0.325864,0.200539,0.098670,0.000000,0.287158
Seq_148,0.232570,0.410076,0.561017,0.213916,0.000000,0.313263
Seq_26,1.107068,0.000000,0.212842,1.250345,1.394062,0.000000
Seq_357,0.037760,0.058582,0.116878,0.055255,0.000000,0.087639
Seq_81,0.168206,0.549209,0.444138,0.179974,0.000000,0.535158
Seq_244,0.063506,0.102519,0.158709,0.082093,0.000000,0.156632
Seq_51,0.683979,1.687903,1.238912,0.229704,0.000000,0.628391
Seq_374,0.000000,0.131810,0.123030,0.044204,0.000000,0.126797
Seq_382,0.055782,0.157440,0.079969,0.067096,0.000000,0.072722
Seq_283,0.074663,0.245313,0.124260,0.076568,0.000000,0.102556
Seq_10,1.619409,0.000000,0.344484,2.053913,2.180323,0.000000
Seq_189,0.080670,0.300234,0.000000,0.088408,0.000000,0.281564
Seq_505,0.046342,0.106180,0.000000,0.049730,0.000000,0.054075
Seq_88,0.454842,0.951963,0.786162,0.169712,0.000000,0.369203
Seq_84,0.502042,1.076450,0.818149,0.171291,0.000000,0.376662
Seq_67,0.556109,1.427944,1.072821,0.194972,0.000000,0.496000
Seq_337,0.053208,0.234329,0.089812,0.055255,0.000000,0.068993
Seq_500,0.037760,0.000000,0.063976,0.044204,0.000000,0.052211
Seq_64,0.619615,1.369361,1.107270,0.209970,0.000000,0.000000
Seq_135,0.101267,0.373462,0.243599,0.100249,0.000000,0.358015
Seq_404,0.054924,0.150117,0.088582,0.000000,0.000000,0.068993
Seq_448,0.000000,0.146456,0.063976,0.044204,0.000000,0.067128
Seq_123,0.381037,0.838459,0.645907,0.130244,0.000000,0.000000
Seq_385,0.054066,0.194054,0.072588,0.044204,0.000000,0.082045
Seq_451,0.041193,0.205038,0.076279,0.040257,0.000000,0.074587
Seq_85,0.158766,0.501611,0.388775,0.161029,0.000000,0.568722
Seq_131,0.314098,0.875073,0.570859,0.117615,0.000000,0.298346
Seq_332,0.036902,0.194054,0.143945,0.055255,0.000000,0.149173
Seq_246,0.057499,0.000000,0.166090,0.074989,0.000000,0.199519
Seq_261,0.054066,0.241652,0.211612,0.059202,0.000000,0.236812
Seq_325,0.092685,0.545548,0.140254,0.000000,0.000000,0.093233
Seq_438,0.035186,0.157440,0.099654,0.033153,0.000000,0.121203
Seq_2,1.928358,0.292912,0.420763,2.230730,8.540244,0.000000
Seq_418,0.000000,0.043937,0.107036,0.037100,0.000000,0.095098
Seq_256,0.081528,0.278266,0.143945,0.070253,0.000000,0.117474
Seq_136,0.114140,0.296573,0.262054,0.091566,0.000000,0.320722
Seq_45,0.749202,1.907586,1.376706,0.266803,0.000000,0.676873
Seq_72,0.529505,1.204599,0.992852,0.180763,0.000000,0.453113
Seq_69,0.000000,1.413298,1.026070,0.208391,0.000000,0.496000
Seq_187,0.053208,0.205038,0.280508,0.098670,0.000000,0.261053
Seq_384,0.028320,0.186731,0.129181,0.051308,0.000000,0.143579
Seq_77,0.259174,0.545548,0.623762,0.479141,0.000000,0.628391
Seq_87,0.488311,1.182630,0.778780,0.175238,0.000000,0.000000
Seq_475,0.029179,0.146456,0.099654,0.000000,0.000000,0.132391
Seq_53,0.719165,1.775776,1.147870,0.232861,0.000000,0.572451
Seq_432,0.051492,0.113503,0.068897,0.046572,0.000000,0.080180
Seq_76,0.195668,0.545548,0.424453,0.176027,0.000000,0.523970
Seq_267,0.063506,0.223345,0.129181,0.000000,0.000000,0.123068
Seq_280,0.053208,0.000000,0.140254,0.060781,0.000000,0.147308
Seq_367,0.030895,0.000000,0.086121,0.044993,0.000000,0.111880
Seq_103,0.392194,1.135032,0.775089,0.149978,0.000000,0.000000
