Seq_447,0.000000,0.010208,0.086898,0.000000,0.062402,0.056400
Seq_35,0.000000,1.369476,0.596641,0.000000,0.911905,0.656296
Seq_381,0.197514,0.000000,0.122732,0.000000,0.063234,0.069731
Seq_279,0.211622,0.034551,0.132587,0.243176,0.089027,0.110750
Seq_290,0.366812,0.025128,0.100336,0.000000,0.102340,0.101521
Seq_373,0.121330,0.026698,0.095857,0.000000,0.000000,0.068706
Seq_262,0.214444,0.034551,0.151400,0.287701,0.100676,0.116903
Seq_338,0.196103,0.000000,0.115566,0.500051,0.215496,0.000000
Seq_46,0.304736,0.267770,0.937066,0.280851,0.587413,0.000000
Seq_516,0.155190,0.015705,0.074356,0.000000,0.050754,0.000000
Seq_366,0.000000,0.043189,0.073460,0.226051,0.044098,0.123055
Seq_251,0.332952,0.023557,0.194401,0.000000,0.089859,0.107674
Seq_414,0.198925,0.019631,0.000000,0.150700,0.075715,0.000000
Seq_395,0.208801,0.014920,0.100336,0.000000,0.000000,0.070757
Seq_19,0.000000,1.589346,0.705039,0.000000,1.106600,0.738333
Seq_115,0.814040,0.000000,0.347592,0.448676,0.000000,0.229704
Seq_118,0.160833,0.142915,0.453303,0.082200,0.300363,0.000000
Seq_37,0.000000,1.212426,0.481971,0.000000,0.917729,0.609125
Seq_295,0.376688,0.028269,0.098544,0.075350,0.088195,0.000000
Seq_829,0.000000,0.000000,0.050168,0.280851,0.024129,0.057426
Seq_341,0.297682,0.026698,0.079731,0.000000,0.062402,0.068706
Seq_268,0.313201,0.025913,0.156775,0.000000,0.097347,0.097419
Seq_114,0.180584,0.000000,0.454199,0.092475,0.320331,0.000000
Seq_43,0.000000,1.290166,0.528555,0.000000,0.826206,0.625532
Seq_61,0.000000,1.051450,0.417469,0.000000,0.653975,0.466585
Seq_54,0.310379,0.248139,0.869877,0.000000,0.544980,0.000000
Seq_105,0.197514,0.153124,0.439866,0.092475,0.324492,0.000000
Seq_107,0.822505,0.000000,0.414782,0.486351,0.256265,0.245085
Seq_188,0.479677,0.051826,0.269653,0.000000,0.000000,0.146641
Seq_128,0.307558,0.162547,0.205151,0.000000,0.148933,0.291231
Seq_78,0.000000,0.793888,0.344905,0.000000,0.554964,0.405058
Seq_50,0.000000,1.085215,0.450616,0.000000,0.763803,0.499400
Seq_15,0.475445,0.359644,1.393953,0.308251,0.851167,0.179456
Seq_130,0.737856,0.065176,0.318029,0.366476,0.233800,0.209194
Seq_240,0.284985,0.000000,0.154087,0.760352,0.341964,0.000000
Seq_443,0.234195,0.020416,0.062710,0.000000,0.000000,0.052299
Seq_276,0.196103,0.037692,0.147816,0.000000,0.132293,0.113826
Seq_503,0.124152,0.021202,0.000000,0.000000,0.054914,0.059477
Seq_39,0.000000,1.324717,0.539306,0.000000,0.869471,0.599895
Seq_9,0.000000,2.453906,1.015901,0.000000,1.715645,1.051099
Seq_176,0.553040,0.056538,0.243673,0.342501,0.156422,0.167150
Seq_434,0.158011,0.015705,0.079731,0.000000,0.000000,0.066655
Seq_354,0.165065,0.025128,0.107503,0.000000,0.092355,0.081012
Seq_137,0.657440,0.065176,0.294737,0.411001,0.172230,0.197914
Seq_472,0.000000,0.062035,0.069877,0.243176,0.040769,0.110750
Seq_709,0.000000,0.000000,0.054647,0.287701,0.048258,0.082037
Seq_186,0.529056,0.000000,0.241881,0.294551,0.138949,0.000000
Seq_38,0.000000,1.270534,0.553639,0.000000,0.906080,0.608099
Seq_270,0.283574,0.022772,0.154087,0.000000,0.112324,0.109724
Seq_511,0.211622,0.010208,0.000000,0.000000,0.043266,0.059477
Seq_141,0.222909,0.140560,0.174692,0.000000,0.124804,0.266620
Seq_119,0.784413,0.069887,0.390594,0.366476,0.257097,0.238933
Seq_48,1.564594,0.157835,0.690705,0.780902,0.483409,0.440949
Seq_241,0.337185,0.032980,0.189026,0.000000,0.122308,0.113826
Seq_121,0.169298,0.000000,0.450616,0.113025,0.324492,0.000000
Seq_329,0.141082,0.028269,0.095857,0.147275,0.062402,0.071782
Seq_138,0.567148,0.051041,0.232027,0.274001,0.155590,0.158947
Seq_555,0.097346,0.016490,0.000000,0.113025,0.000000,0.063579
Seq_59,0.000000,1.036530,0.414782,0.000000,0.619030,0.487095
Seq_403,0.231374,0.018846,0.083315,0.102750,0.064898,0.056400
Seq_419,0.132617,0.020416,0.105711,0.133575,0.058242,0.074859
Seq_489,0.000000,0.000000,0.052856,0.482926,0.039105,0.134336
Seq_363,0.210211,0.018846,0.099440,0.000000,0.069891,0.060502
Seq_66,0.000000,0.922669,0.360134,0.000000,0.668120,0.445051
Seq_277,0.410547,0.028269,0.094065,0.109600,0.097347,0.099470
Seq_209,0.464158,0.054967,0.217693,0.301401,0.000000,0.134336
Seq_294,0.372455,0.017275,0.093169,0.147275,0.080707,0.099470
Seq_65,0.000000,0.955649,0.385218,0.000000,0.632343,0.424541
Seq_154,0.572791,0.000000,0.227548,0.308251,0.155590,0.139463
Seq_174,0.191871,0.102868,0.155879,0.000000,0.000000,0.264569
Seq_375,0.222909,0.021202,0.000000,0.181525,0.068226,0.065630
Seq_195,0.489553,0.053397,0.238298,0.000000,0.151429,0.000000
Seq_469,0.124152,0.025128,0.000000,0.147275,0.000000,0.059477
Seq_333,0.225730,0.018061,0.147816,0.000000,0.085699,0.075884
Seq_254,0.441585,0.032195,0.120941,0.000000,0.119812,0.090241
Seq_439,0.166476,0.014920,0.077940,0.000000,0.069891,0.056400
Seq_29,0.000000,1.360053,0.584099,0.000000,0.985123,0.629634
Seq_162,0.601007,0.059679,0.247256,0.291126,0.198023,0.202016
Seq_44,0.000000,1.249333,0.519597,0.000000,0.827870,0.600921
Seq_399,0.150957,0.025128,0.088690,0.133575,0.069058,0.000000
Seq_102,0.214444,0.165688,0.490929,0.102750,0.306187,0.000000
Seq_142,0.218676,0.140560,0.192609,0.000000,0.127301,0.272773
Seq_52,0.286396,0.256777,0.769541,0.000000,0.578261,0.000000
Seq_17,0.000000,1.629393,0.729227,0.000000,1.176490,0.779351
Seq_28,0.000000,1.367120,0.595745,0.000000,0.924385,0.647067
Seq_146,0.169298,0.000000,0.143337,0.465801,0.128133,0.330199
Seq_33,0.000000,1.382040,0.567973,0.000000,0.988451,0.654245
Seq_335,0.000000,0.045544,0.096753,0.308251,0.061570,0.107674
Seq_247,0.132617,0.000000,0.076148,0.000000,0.057410,0.056400
Seq_429,0.194693,0.000000,0.058231,0.126725,0.063234,0.076910
Seq_406,0.193282,0.000000,0.068981,0.154125,0.062402,0.066655
Seq_437,0.143903,0.024343,0.078835,0.191801,0.062402,0.000000
Seq_60,0.292039,0.214373,0.799104,0.000000,0.528339,0.000000
Seq_245,0.344239,0.023557,0.182755,0.000000,0.116484,0.111775
Seq_1,0.000000,3.915256,1.657335,0.000000,2.767331,1.696115
Seq_398,0.000000,0.014920,0.060918,0.000000,0.068226,0.058451
Seq_377,0.263822,0.019631,0.070773,0.109600,0.061570,0.072808
Seq_157,0.579845,0.054967,0.253527,0.301401,0.183047,0.000000
Seq_4,0.000000,2.779785,1.140426,0.000000,1.878723,1.237733
Seq_96,0.902922,0.083236,0.405823,0.541151,0.281226,0.316868
Seq_274,0.143903,0.105223,0.000000,1.013803,0.000000,0.151768
Seq_350,0.136849,0.025913,0.000000,0.157550,0.000000,0.069731
Seq_98,0.901511,0.095800,0.390594,0.537726,0.283722,0.272773
Seq_100,0.234195,0.000000,0.198880,0.664452,0.183879,0.451203
Seq_1081,0.000000,0.000000,0.052856,0.167825,0.040769,0.052299
Seq_910,0.000000,0.000000,0.070773,0.195226,0.042434,0.070757
Seq_196,0.121330,0.053397,0.111086,0.352776,0.097347,0.238933
Seq_73,0.000000,0.801740,0.336842,0.000000,0.596565,0.389676
Seq_16,0.000000,1.770738,0.720269,0.000000,1.183978,0.826523
Seq_34,0.000000,1.305871,0.576932,0.000000,0.861151,0.639888
Seq_58,0.000000,1.000408,0.421053,0.000000,0.635671,0.531189
Seq_199,0.541753,0.000000,0.223964,0.304826,0.137285,0.157921
Seq_113,0.196103,0.138989,0.438074,0.106175,0.288714,0.000000
Seq_12,0.000000,1.761315,0.727436,0.000000,1.274670,0.825497
Seq_158,0.585488,0.065176,0.267861,0.315101,0.182215,0.194838
Seq_127,0.156600,0.117787,0.404927,0.116450,0.277066,0.000000
Seq_178,0.495196,0.036907,0.278611,0.000000,0.151429,0.159972
Seq_409,0.143903,0.017275,0.103024,0.000000,0.064066,0.065630
Seq_243,0.313201,0.000000,0.128108,0.654177,0.068226,0.000000
Seq_180,0.146725,0.000000,0.109295,0.369901,0.108996,0.261493
Seq_301,0.259590,0.018846,0.139754,0.000000,0.083203,0.089215
Seq_11,0.000000,1.960769,0.869877,0.000000,1.369521,0.862414
Seq_5,0.000000,2.258379,0.959462,0.000000,1.644091,1.024437
Seq_442,0.169298,0.000000,0.086898,0.000000,0.059074,0.056400
Seq_6,0.000000,2.720106,1.126988,0.000000,1.835458,1.197740
Seq_94,0.963587,0.084807,0.405823,0.503476,0.273738,0.311741
Seq_101,0.181995,0.162547,0.481075,0.000000,0.346956,0.000000
Seq_331,0.186228,0.028269,0.122732,0.188376,0.074883,0.086139
Seq_122,0.624991,0.053397,0.278611,0.356201,0.196359,0.229704
Seq_82,0.208801,0.194742,0.523180,0.150700,0.361101,0.000000
Seq_465,0.162244,0.013349,0.081523,0.000000,0.062402,0.000000
Seq_91,0.220087,0.155479,0.522284,0.000000,0.376910,0.000000
Seq_393,0.272287,0.018061,0.069877,0.000000,0.054914,0.064604
Seq_13,0.000000,1.956843,0.754311,0.000000,1.348720,0.903432
Seq_169,0.554450,0.055753,0.000000,0.373326,0.195527,0.000000
Seq_111,0.167887,0.142130,0.447032,0.150700,0.000000,0.000000
Seq_104,0.846489,0.094230,0.388802,0.428126,0.277898,0.283028
Seq_193,0.626402,0.034551,0.155879,0.000000,0.144773,0.171252
Seq_41,0.358347,0.298395,0.994401,0.226051,0.674776,0.000000
Seq_179,0.616526,0.051041,0.232027,0.414426,0.164742,0.164074
Seq_148,0.138260,0.028269,0.108399,0.400726,0.098180,0.326097
Seq_26,0.000000,1.531237,0.627100,0.000000,0.980963,0.716798
Seq_357,0.135438,0.025913,0.106607,0.181525,0.070723,0.073833
Seq_81,1.010144,0.095015,0.492721,0.544576,0.327820,0.344555
Seq_244,0.235606,0.000000,0.178275,0.332226,0.104836,0.118954
Seq_51,0.306147,0.288187,0.874356,0.000000,0.558292,0.000000
Seq_420,0.213033,0.127996,0.000000,0.630202,0.309515,0.000000
Seq_374,0.184817,0.012564,0.109295,0.000000,0.077379,0.065630
Seq_382,0.303325,0.021202,0.000000,0.099325,0.000000,0.054349
Seq_283,0.354115,0.019631,0.114670,0.119875,0.097347,0.104597
Seq_22,0.000000,1.626252,0.675476,0.000000,1.127400,0.740384
Seq_10,0.000000,2.248956,0.869877,0.000000,1.551736,1.052124
Seq_484,0.000000,0.019631,0.089586,0.000000,0.058242,0.060502
Seq_189,0.486731,0.054967,0.249944,0.000000,0.149765,0.000000
Seq_505,0.205979,0.014134,0.050168,0.095900,0.051586,0.000000
Seq_88,0.210211,0.152338,0.604703,0.113025,0.377742,0.000000
Seq_706,0.053611,0.047115,0.000000,0.284276,0.055746,0.000000
Seq_84,0.198925,0.153124,0.611870,0.164400,0.356109,0.000000
Seq_67,0.197514,0.215158,0.681747,0.133575,0.427663,0.000000
Seq_488,0.125563,0.025128,0.074356,0.150700,0.000000,0.068706
Seq_300,0.166476,0.032195,0.128108,0.000000,0.100676,0.091266
Seq_337,0.327309,0.026698,0.090482,0.000000,0.064898,0.083062
Seq_364,0.231374,0.022772,0.101232,0.000000,0.084867,0.000000
Seq_455,0.000000,0.050256,0.080627,0.215776,0.037441,0.000000
Seq_20,0.000000,1.403242,0.541097,0.000000,0.980963,0.706543
Seq_32,0.000000,1.484122,0.576036,0.000000,0.976803,0.677831
Seq_64,0.265233,0.208876,0.774916,0.000000,0.490898,0.000000
Seq_135,0.692710,0.069102,0.342217,0.359626,0.200519,0.191761
Seq_404,0.251125,0.014920,0.084211,0.000000,0.056578,0.057426
Seq_410,0.189049,0.021202,0.098544,0.000000,0.072387,0.000000
Seq_30,0.000000,1.446430,0.631579,0.000000,0.950178,0.710645
Seq_49,0.000000,1.082860,0.421053,0.000000,0.722202,0.471713
Seq_23,0.000000,1.521814,0.645017,0.000000,1.120744,0.801911
Seq_456,0.124152,0.020416,0.075252,0.000000,0.062402,0.063579
Seq_385,0.253947,0.022772,0.000000,0.000000,0.063234,0.069731
Seq_25,0.000000,1.545372,0.693393,0.000000,1.038373,0.750638
Seq_85,1.073630,0.086377,0.477492,0.496626,0.282890,0.297384
Seq_131,0.143903,0.132707,0.395969,0.000000,0.261257,0.000000
Seq_332,0.201747,0.018846,0.130795,0.000000,0.085699,0.076910
Seq_31,0.000000,1.396960,0.576932,0.000000,0.972643,0.692187
Seq_246,0.234195,0.037692,0.164838,0.243176,0.114820,0.143565
Seq_360,0.000000,0.000000,0.072564,0.171250,0.072387,0.073833
Seq_412,0.122741,0.022772,0.095857,0.137000,0.000000,0.000000
Seq_490,0.191871,0.015705,0.057335,0.000000,0.056578,0.000000
Seq_261,0.306147,0.000000,0.146920,0.000000,0.118980,0.088190
Seq_457,0.235606,0.014134,0.078835,0.092475,0.051586,0.000000
Seq_21,0.000000,1.738543,0.635162,0.000000,1.081639,0.775249
Seq_2,0.000000,2.719320,1.134155,0.000000,1.852098,1.257217
Seq_311,0.129795,0.024343,0.098544,0.198651,0.072387,0.078961
Seq_418,0.115687,0.023557,0.000000,0.137000,0.083203,0.070757
Seq_90,0.203157,0.157835,0.582307,0.000000,0.378574,0.000000
Seq_462,0.119919,0.000000,0.089586,0.000000,0.061570,0.055375
Seq_256,0.445818,0.000000,0.116461,0.130150,0.087363,0.108699
Seq_136,0.678602,0.065176,0.313550,0.393876,0.204679,0.178430
Seq_45,0.328720,0.252850,0.956775,0.188376,0.627350,0.000000
Seq_72,0.232785,0.185319,0.627100,0.178100,0.427663,0.000000
Seq_303,0.214444,0.000000,0.118253,0.411001,0.203015,0.000000
Seq_187,0.275109,0.055753,0.211422,0.438401,0.153093,0.176380
Seq_14,0.000000,1.807645,0.756103,0.000000,1.302127,0.870617
Seq_384,0.184817,0.000000,0.094961,0.000000,0.074883,0.067681
Seq_77,0.345650,0.193957,0.310862,0.000000,0.217992,0.467611
Seq_87,0.220087,0.153909,0.567973,0.000000,0.401870,0.000000
Seq_63,0.000000,0.892044,0.414782,0.000000,0.663128,0.492222
Seq_480,0.142492,0.021987,0.000000,0.167825,0.064066,0.074859
Seq_75,0.000000,0.784465,0.293841,0.000000,0.549140,0.380446
Seq_644,0.000000,0.000000,0.095857,0.267151,0.074051,0.096393
Seq_8,0.000000,2.429563,1.010526,0.000000,1.627450,1.175180
Seq_317,0.183406,0.000000,0.077044,0.363051,0.123972,0.000000
Seq_53,0.316023,0.224581,0.856439,0.000000,0.534163,0.000000
Seq_432,0.235606,0.000000,0.065398,0.102750,0.059906,0.000000
Seq_27,0.000000,1.488048,0.608287,0.000000,1.135721,0.762944
Seq_76,1.139939,0.091874,0.506159,0.606227,0.329484,0.304562
Seq_267,0.294860,0.000000,0.093169,0.222626,0.110660,0.103572
Seq_280,0.229963,0.040048,0.133483,0.219201,0.098180,0.110750
Seq_367,0.153779,0.022772,0.103024,0.171250,0.074051,0.074859
Seq_40,0.000000,1.153532,0.518701,0.000000,0.897760,0.562979
