Seq_36,0.545455,0.648764,0.740512,0.522170,0.589977,0.621339
Seq_7,1.187405,1.215681,1.158543,1.062041,1.290861,1.094328
Seq_218,0.177755,0.194990,0.216978,0.209089,0.154355,0.222526
Seq_18,1.044185,0.964119,0.983368,0.922648,0.999303,0.914188
Seq_52,0.529203,0.545251,0.000000,0.467962,0.535096,0.495145
Seq_133,0.259015,0.244340,0.280678,0.222365,0.270978,0.238903
Seq_280,0.275267,0.281653,0.203044,0.450261,0.000000,0.000000
Seq_151,0.259015,0.235914,0.253805,0.259979,0.249254,0.296702
Seq_213,0.155409,0.217860,0.187119,0.000000,0.220670,0.175324
Seq_241,0.000000,0.000000,0.174180,0.231215,0.156641,0.208076
Seq_158,0.216353,0.244340,0.225936,0.293168,0.219526,0.000000
Seq_14,0.996445,1.149481,0.983368,1.005620,1.104492,1.138641
Seq_9,1.118334,1.178368,1.126693,1.095230,1.257703,1.137677
Seq_37,0.636872,0.583768,0.552398,0.576378,0.647146,0.586660
Seq_187,0.183850,0.215452,0.204039,0.244491,0.177222,0.000000
Seq_74,0.250889,0.554880,0.000000,0.375033,0.292702,0.287068
Seq_252,0.232605,0.000000,0.318500,0.133861,0.092613,0.099222
Seq_310,0.256983,0.243136,0.178161,0.445836,0.000000,0.000000
Seq_236,0.175724,0.000000,0.149297,0.164838,0.157785,0.196517
Seq_166,0.249873,0.203416,0.205034,0.219046,0.238964,0.223490
Seq_104,0.326054,0.379148,0.309542,0.352907,0.282412,0.321748
Seq_161,0.201117,0.233507,0.209016,0.231215,0.227530,0.200370
Seq_255,0.157440,0.000000,0.158255,0.186963,0.000000,0.167617
Seq_51,0.544439,0.523585,0.527515,0.496725,0.547673,0.506705
Seq_314,0.156425,0.164899,0.170198,0.165944,0.141777,0.000000
Seq_111,0.283393,0.332206,0.258781,0.359545,0.316713,0.316931
Seq_99,0.301676,0.345446,0.298594,0.319719,0.356730,0.313078
Seq_253,0.000000,0.178139,0.181147,0.147137,0.164645,0.000000
Seq_168,0.232605,0.231100,0.253805,0.186963,0.201233,0.236976
Seq_188,0.203149,0.191379,0.188114,0.217940,0.192086,0.203260
Seq_195,0.196039,0.209434,0.208020,0.212408,0.157785,0.195553
Seq_124,0.292534,0.290078,0.249823,0.319719,0.272121,0.282252
Seq_24,0.767902,0.788387,0.716625,0.671520,0.842661,0.733084
Seq_13,1.027933,1.012265,0.966448,0.935924,1.111352,0.941161
Seq_189,0.000000,0.000000,0.244847,0.161519,0.190942,0.212893
Seq_144,0.271204,0.284060,0.275701,0.000000,0.000000,0.316931
Seq_176,0.231590,0.000000,0.233898,0.185857,0.198946,0.000000
Seq_23,0.727273,0.000000,3.202914,3.410700,0.728325,3.383169
Seq_35,0.607415,0.649968,0.639986,0.000000,0.662009,0.604000
Seq_170,0.182834,0.232303,0.193091,0.201345,0.214953,0.000000
Seq_157,0.412392,0.438127,0.344378,0.708027,0.000000,0.000000
Seq_205,0.000000,0.000000,0.452867,0.386096,0.200089,0.240829
Seq_212,0.000000,0.000000,0.192095,0.153775,0.188656,0.210003
Seq_165,0.247842,0.211841,0.000000,0.194707,0.228673,0.226379
Seq_221,0.181818,0.000000,0.167212,0.000000,0.186369,0.209040
Seq_246,0.000000,0.000000,0.175175,0.175901,0.166932,0.210966
Seq_231,0.000000,0.178139,0.156264,0.194707,0.203519,0.171470
Seq_230,0.196039,0.000000,0.196076,0.193601,0.179509,0.000000
Seq_238,0.180802,0.185361,0.152283,0.000000,0.172648,0.183030
Seq_208,0.219401,0.192583,0.194086,0.209089,0.145208,0.000000
Seq_198,0.000000,0.204620,0.177166,0.201345,0.179509,0.180140
Seq_152,0.153377,0.343039,0.000000,0.215727,0.000000,0.169544
Seq_128,0.268156,0.262395,0.279683,0.304230,0.288128,0.298628
