Seq_155,0.137858,0.158500,0.068817,0.497665,0.226329,0.049207
Seq_424,0.040927,0.056607,0.000000,0.204201,0.093869,0.030953
Seq_428,0.052774,0.063400,0.034408,0.151623,0.102213,0.000000
Seq_269,0.145397,0.097364,0.092903,0.144286,0.087611,0.072223
Seq_291,0.078622,0.000000,0.080286,0.287349,0.134546,0.023810
Seq_458,0.056005,0.000000,0.041290,0.149177,0.082396,0.000000
Seq_7,0.152936,0.270582,0.196128,0.047688,0.138718,2.323053
Seq_743,0.052774,0.130197,0.045878,0.047688,0.000000,0.000000
Seq_74,0.232636,0.215107,0.102078,0.814360,0.287866,0.000000
Seq_289,0.067852,0.083779,0.000000,0.221320,0.096998,0.034921
Seq_92,0.150782,0.000000,0.058494,0.299577,0.993972,0.037302
Seq_3,0.164784,0.306811,0.204157,0.000000,0.151234,2.348450
Seq_173,0.131396,0.093968,0.061935,0.482991,0.201297,0.044445
Seq_18,0.122780,0.165293,0.123870,0.044019,0.084482,1.603200
Seq_296,0.074314,0.099629,0.045878,0.180969,0.092826,0.031747
Seq_110,0.145397,0.000000,0.059641,0.288572,0.773900,0.033334
Seq_228,0.096932,0.070193,0.000000,0.239662,0.160621,0.019048
Seq_309,0.000000,0.062268,0.000000,0.224988,0.133503,0.014286
Seq_372,0.198171,0.161897,0.072258,0.051356,0.000000,0.000000
Seq_425,0.050620,0.000000,0.042437,0.162627,0.078224,0.000000
Seq_24,0.104471,0.159632,0.127311,0.042797,0.105342,1.388117
Seq_316,0.067852,0.000000,0.059641,0.249444,0.107428,0.000000
Seq_201,0.107702,0.000000,0.000000,0.418185,0.178352,0.049207
Seq_144,0.000000,0.115479,0.059641,0.463427,0.183567,0.050794
Seq_213,0.734526,0.774386,0.883149,0.000000,0.000000,0.046032
Seq_323,0.082930,0.050946,0.000000,0.207870,0.134546,0.000000
Seq_273,0.078622,0.080382,0.047025,0.232325,0.113686,0.038096
Seq_387,0.052774,0.038493,0.000000,0.167519,0.113686,0.000000
Seq_253,0.096932,0.000000,0.074552,0.311805,0.141847,0.028572
Seq_565,0.045235,0.053211,0.000000,0.130836,0.000000,0.018254
Seq_172,0.943467,0.940812,1.103363,0.000000,0.000000,0.057937
Seq_436,0.243406,0.322661,0.409460,0.000000,0.000000,0.062699
Seq_35,0.103394,0.132461,0.097490,0.000000,0.082396,1.374625
Seq_381,0.000000,0.056607,0.034408,0.143063,0.079267,0.038890
Seq_279,0.085084,0.073589,0.051613,0.258003,0.160621,0.000000
Seq_290,0.085084,0.000000,0.000000,0.240884,0.117858,0.020635
Seq_262,0.099086,0.057739,0.056200,0.258003,0.176266,0.019048
Seq_358,0.000000,0.129064,0.142221,0.130836,0.170008,0.000000
Seq_46,0.245560,0.000000,0.103225,0.558803,1.751184,0.050794
Seq_366,0.090469,0.133593,0.073405,0.099044,0.055279,0.084128
Seq_106,0.140012,0.000000,0.055053,0.277567,0.898016,0.027778
Seq_251,0.089392,0.093968,0.038996,0.278790,0.119944,0.042064
Seq_414,0.000000,0.058871,0.000000,0.168741,0.098041,0.035715
Seq_395,0.064621,0.061136,0.037849,0.140618,0.000000,0.025397
Seq_115,0.202479,0.163029,0.095197,0.659069,0.296210,0.000000
Seq_37,0.092624,0.142650,0.095197,0.000000,0.000000,1.206368
Seq_295,0.000000,0.000000,0.064229,0.244553,0.148105,0.019048
Seq_531,0.000000,0.033964,0.000000,0.138172,0.083439,0.019048
Seq_341,0.051697,0.000000,0.053907,0.207870,0.106385,0.015080
Seq_268,0.082930,0.097364,0.043584,0.248221,0.105342,0.037302
Seq_54,0.238021,0.000000,0.095197,0.512338,1.491479,0.050001
Seq_105,0.149705,0.000000,0.065376,0.000000,0.880285,0.031747
Seq_107,0.196017,0.170954,0.111254,0.705534,0.306640,0.077779
Seq_188,0.116318,0.107554,0.066523,0.437749,0.189825,0.051588
Seq_128,0.348954,0.216239,0.111254,0.266562,0.304554,0.150796
Seq_15,0.315566,0.000000,0.138781,0.793573,2.477106,0.073017
Seq_130,0.177708,0.166425,0.073405,0.550243,0.250318,0.063493
Seq_443,0.000000,0.000000,0.056200,0.154068,0.087611,0.013492
Seq_542,0.168015,0.246807,0.247741,0.000000,0.071966,0.000000
Seq_276,0.000000,0.000000,0.060788,0.254335,0.179395,0.020635
Seq_39,0.078622,0.000000,0.116989,0.025678,0.000000,1.283354
Seq_9,0.164784,0.252468,0.189246,0.045242,0.140804,2.309560
Seq_176,0.136781,0.133593,0.064229,0.401066,0.189825,0.051588
Seq_434,0.058159,0.058871,0.000000,0.143063,0.000000,0.030953
Seq_426,0.049543,0.047550,0.026380,0.124722,0.063623,0.025397
Seq_354,0.060313,0.053211,0.035555,0.187083,0.110557,0.000000
Seq_137,0.160476,0.118875,0.080286,0.517229,0.258662,0.078573
Seq_186,0.151859,0.109818,0.058494,0.416962,0.000000,0.051588
Seq_417,0.061390,0.000000,0.047025,0.156514,0.087611,0.000000
Seq_38,0.107702,0.149443,0.121576,0.000000,0.000000,1.367482
Seq_270,0.091546,0.088307,0.043584,0.237216,0.123073,0.034921
Seq_334,0.000000,0.347568,0.224802,0.000000,0.232587,0.154764
Seq_389,0.000000,0.123404,0.144515,0.122276,0.148105,0.000000
